NUDT3,4.27123,4.33105
KY,5.11489,4.868
MGAT4D,3.5577,3.40138
ANKRD26P3,4.49078,4.45766
MMD2,3.9581,4.43731
,4.42014,5.02806
CASP8AP2,3.58365,3.57173
,3.82728,3.9166
LOC400958,3.6756,3.87954
LOC101927933///LRRC8C,5.62793,5.60874
TTC41P,3.52315,4.02704
LOC643711,3.5741,3.11754
LOC101927411,4.70189,4.52274
,4.37492,4.53693
CHIAP2,3.21507,3.27872
AACSP1,3.63692,3.77515
,4.28918,4.83251
,3.58128,3.26341
MGAT4EP,3.40036,3.40566
,3.53861,3.42669
TACC2,6.50726,6.67884
CPXM2,5.37412,5.38749
ZNF396,3.48496,3.54837
,3.58272,3.49974
AP3B2,3.6028,3.64907
WIPI2,4.24494,4.27229
TBC1D10A,4.17295,4.88234
ZNF595,3.55254,3.46915
TMSB15B,3.39346,3.36801
LOC100127938,4.81575,5.01624
ADAM9,4.63189,4.38251
,3.50299,3.57969
GTF2IP7,4.0952,4.53538
,3.11538,3.277
DNAJC24,3.7805,4.16877
LINC00910,4.35395,4.29949
LOC105379143,3.43198,3.58947
RNF144A,4.05303,4.11212
MIPOL1,4.27237,4.51098
,3.93596,3.80062
,7.09036,7.25161
,5.19542,5.37879
KMT5C,3.69518,4.30921
RAB7A,3.7968,3.65038
LOC100419741,4.83397,5.41551
C22orf34,4.64237,4.39612
,5.44098,5.74689
CCM2L,6.89774,6.91632
LOC101930243///LOC101929865,5.19761,5.04145
,3.30052,3.4353
DOCK5,5.76289,6.7574
HIPK1-AS1,3.19268,3.21494
HIPK1-AS1,3.8818,3.69055
,4.74464,4.87218
LOC100506679,5.53878,5.56512
,4.21538,4.45755
,4.17848,4.029
,4.58632,4.46127
RNU6-501P,3.80879,4.44517
,4.05659,4.48978
,3.62487,3.5058
,3.76256,3.80155
,3.76841,3.71317
,3.50606,3.91915
,3.19185,3.37412
,5.16469,5.35854
LOC101928139,3.98956,4.12512
,4.64423,4.64257
,5.26303,4.98603
LOC101928730,3.92437,3.7571
LINC00521,3.51751,3.55363
MDGA2,3.69841,3.82714
PP12708,3.26711,3.28783
,3.9202,4.01083
,3.45167,3.45995
PDS5B,3.58508,3.7095
LOC105373150,4.33858,4.17065
ZNF365,3.99613,3.59315
,3.75046,3.83529
,4.47765,4.59513
SLC29A4,6.25697,6.24006
GHET1,4.00679,3.86254
,3.88491,4.27011
LOC101929144,3.62623,3.95331
DDX19A,3.84081,3.62341
SPATS2,3.6601,3.47347
LOC285847,4.3522,4.6345
,5.76386,5.98644
,4.14259,4.22175
ZNF230,3.34097,3.39377
,3.33734,3.72859
LOC101926916,4.14601,4.35962
LOC102725207///LOC100996760///ANXA8L1///ANXA8,5.44673,5.8189
MYO5B,3.30171,3.28474
,5.56187,6.02686
UCHL5,4.39891,3.982
,3.53162,3.50015
,4.74511,5.30681
,3.57977,3.94973
CCDC169,3.48649,3.90299
LINC01111,4.81448,4.35464
FMN1,5.45558,5.36188
,4.05798,3.82942
,3.69886,3.53671
,4.22286,4.07589
EGFLAM-AS4,3.5741,3.94438
,3.60113,3.83838
,7.64046,7.26544
,5.12842,4.91934
,3.48232,3.3413
CSMD2,5.01296,4.77219
,5.42053,5.31177
INTS7,3.96462,3.56472
,3.19432,3.52987
,4.69104,4.64097
,3.51062,3.54575
,3.5741,4.07881
LOC101927539,4.74967,4.9606
,3.91202,4.51827
LOC105378568,7.23499,7.41715
GRASPOS,4.55271,4.97405
NR1I3,3.57897,3.68581
LINC00671,3.62058,3.90306
LSAMP,4.12685,4.37713
,4.13527,4.47707
,5.41824,5.20953
,3.17959,3.0345
,3.61671,3.91261
,7.41989,7.62671
,7.3861,7.4873
HELB,4.77686,4.71407
MKL2,3.8387,3.78101
ZBED3-AS1,3.39834,3.39687
,3.30848,3.20002
LOC101928797,4.51468,4.39218
FRRS1,3.29278,3.43394
LINC00907,3.10568,3.25752
PPP6R2,7.27414,8.5731
TTC41P,5.29915,5.32594
,3.25211,3.43618
,4.1675,4.11779
LOXL4,5.10568,5.09283
,5.49282,5.69134
NDST4,3.1751,3.32569
LINC01449,3.7201,3.69116
TMEM150B,4.39057,4.41925
LOC101927124,3.31516,3.34367
,4.74696,5.44192
CFHR3,3.24235,3.32246
,4.21684,4.18053
LOC101927884,5.72093,5.72762
LATS1,3.6814,3.72354
,3.22521,3.26272
LINC01467,3.66675,4.02663
MGC27382,3.33096,3.61042
LOC102725438,4.47945,4.49346
ZNF527,5.12087,5.27275
CLNK,7.09112,7.09083
SPATA21,6.127,5.96206
SPATA21,6.05548,5.96176
,5.99029,5.87297
,2.87474,3.00518
,3.3867,3.50015
,4.28791,4.83415
,4.88044,5.27527
PLPPR1,3.53321,3.56839
HECTD1,4.35427,4.60904
,4.29278,4.9866
RHEBL1,3.50262,3.67992
ANKRD20A12P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1,3.07266,3.67633
,5.25706,5.19862
LIMS1,3.36975,3.55674
,3.43643,3.27889
LOC101928851,4.27357,4.64726
,3.76144,3.71439
,3.90448,4.69707
ERVH-1,9.72458,9.62017
,4.33642,4.29044
LOC101929210,3.3912,3.38547
,3.70849,3.76137
LOC101926942,4.36736,4.36987
,3.67346,3.60233
,3.78455,4.25638
LOC101927907,3.89073,4.03609
PRSS55,4.12009,4.18515
GATA4,4.53248,4.80908
ABCA1,3.82778,4.23459
,6.03446,5.51501
,4.85033,5.01658
,4.34194,4.46147
,3.75183,3.81015
LOC101927851,4.24547,4.06548
LOC646736,3.68522,3.67633
,3.5789,3.80435
CLDN10-AS1,3.56456,3.94729
LOC101927123,3.61926,3.84247
TBL1X,4.13243,4.61646
,6.01517,6.01664
,3.63673,3.57886
,4.89566,4.86554
LOC101927719,3.46835,3.44195
,4.18113,4.44051
,3.9581,3.9256
,3.89379,3.77753
,3.82734,4.07275
,3.64298,3.88695
ST18,3.29087,3.59684
ST18,5.03024,4.7648
,3.33709,3.79145
,3.91337,3.91522
HCCAT5,6.15993,6.23825
,3.69841,3.53113
,4.03758,4.27229
,3.78248,4.22804
,3.83362,3.79972
LINC01620,3.92085,3.9683
LINC01620,5.44202,5.9913
,5.43597,5.58565
,6.71927,6.80685
,4.84415,4.8427
,3.507,3.46544
,4.30237,4.5216
BDH1,5.08392,4.71462
FIGLA,4.34836,4.03872
,5.1096,5.60665
,4.73603,4.83534
NKTR,3.81413,4.09075
LRPPRC,4.54139,4.3752
LINC00474,3.39059,3.53211
MLX,5.57622,5.508
,4.64856,4.87018
LOC101928269,4.28872,4.11201
ADAMTS6,4.475,4.48721
ATM,3.16229,3.35491
ZNF169,3.47744,3.74058
DPY19L1,3.56569,3.55017
STX8,3.47147,3.76565
DDX3Y,3.40909,3.3714
DDX3Y,4.44614,4.3836
,4.11375,4.39416
,7.64564,7.58489
ZNF709,3.93584,3.84579
ZNF709,3.57293,3.982
EPT1,6.07263,5.60696
LOC101928207,4.17326,4.12456
ZNF746,3.95217,3.76519
LOC100506585,5.19148,4.95145
LINC00689,5.84503,6.17984
,4.72902,4.66528
BMP1,4.06871,4.87963
TAS2R19,3.09278,3.21178
,3.77235,3.48728
LOC101929800///LOC101927424///LOC440896,3.37399,3.5546
CRAT37,3.25338,3.54196
EML5,3.61387,3.98011
XRN1,3.68144,3.7712
LOC101928910///FAM66C,3.25312,3.32703
LOC101928910///FAM66C,3.4032,3.38232
LOC101928910///FAM66C,3.63366,3.39518
FAM47E,3.60848,3.53903
KLC3,6.17479,6.69148
LOC101929076,5.8975,6.12617
,3.69977,4.53879
,4.14105,4.14609
CYGB,7.2046,7.06577
LOC100133131,3.66636,3.8454
,3.64872,4.00284
KLF3-AS1,5.61562,5.30288
DDX52,3.41009,3.50015
STXBP2,7.10794,7.01976
SNTG2,3.58445,3.6752
FLG-AS1,3.23926,3.34252
,3.73013,4.2159
LATS1,3.79103,3.87944
,4.23511,3.97305
,4.84994,5.27527
TMPRSS2,4.76679,6.28506
,4.20391,4.80818
NAPB,3.48347,3.594
LOC643201,3.89594,3.77506
LOC643201,4.0751,3.97189
LINC00452,5.1197,4.95738
,3.51251,3.82354
,4.62655,4.34125
C1orf61,4.98451,4.81595
,3.26981,3.07892
EIF4EBP2,4.65287,6.11058
,3.33096,3.58487
,3.30849,3.46743
CATSPERB,3.63776,3.7923
ARHGEF12,3.64661,4.30283
ANKRD30BP3,3.35984,3.41976
ANKRD30BP3,4.06334,3.70786
,4.13387,4.53742
ART1,5.29092,5.31645
ART1,4.24355,4.26584
,3.80637,3.31688
,5.5218,6.53718
,3.93379,3.76638
SOX6,3.40583,3.56219
,3.76992,3.51657
,4.45405,4.48258
,3.57944,3.88377
,3.6656,3.68772
,3.98962,4.56001
ABCB4,3.82964,4.27229
,3.70007,3.48891
SCAF11,3.46923,3.67197
ARHGEF10L,5.01331,6.13904
FILIP1,3.35769,3.40616
OR51B5,4.29418,4.45727
FHL5,3.39683,3.44581
ATG10,3.79939,3.6222
XYLT2,3.84647,3.87511
PUM3,4.41482,4.35736
,5.94616,5.97321
CMPK1,3.83794,3.9256
ZNF483,3.47443,3.38911
,5.13935,5.21354
LOC101928902,3.67532,3.5791
GBP1P1,5.45114,5.3778
PMPCB,4.75254,4.60972
TACC2,4.15179,3.74211
,3.76528,4.23331
,3.39087,3.51002
,3.59235,4.29136
,4.36497,4.48816
LOC100130502,5.29146,5.20068
,6.36598,6.91053
CCDC91,4.39661,5.24441
LOC729291,3.49687,3.40965
,3.75464,3.72705
,3.5426,3.4269
,3.32249,3.31494
,3.21507,3.23427
MPZL3,3.41871,3.39347
MPZL3,3.6898,4.04245
,4.30237,4.30067
,4.95341,5.07657
,3.73352,3.93625
,3.38801,3.59861
,3.67273,4.38029
,3.59524,3.38067
,3.73864,3.79811
,4.80873,5.18472
,4.39959,4.48755
,7.23069,6.81519
,3.50051,3.52166
,3.53998,3.7348
,3.29025,3.17196
,3.64916,3.76545
,4.17346,4.11943
TCEB3,4.37335,4.79508
TCEB3,4.97444,4.92756
,3.582,3.71514
,3.69142,3.57979
,4.13431,4.16272
,4.7657,5.28389
,3.39494,3.6631
,3.20161,3.22962
,3.8768,4.00723
,3.87111,3.91248
,4.53851,4.17253
,3.62383,3.5866
KYAT1,3.93027,4.0809
KYAT1,5.62419,5.47319
,4.0952,3.87336
GAS6,9.98295,11.1426
MMP14,7.11763,7.00944
TRADD,8.26484,8.94935
CHURC1-FNTB///FNTB,4.94631,4.8158
PLD1,5.90499,6.58138
DTX2P1-UPK3BP1-PMS2P11,8.59905,9.11384
BAD,5.79565,6.28705
PRPF8,8.75099,8.94045
CAPNS1,10.6869,10.6836
RPL35,12.3901,11.4479
MIR6805///RPL28,13.2082,12.1948
EIF4G2,12.6388,12.4686
EIF3D,11.5872,10.2647
PARK7,12.9881,12.1231
SRP14,11.9365,12.1624
GDI2,8.50899,7.64016
GDI2,12.5628,11.9607
RPL11,11.8765,10.8414
ARF3,10.1497,10.7975
RPL21P28///SNORA27///SNORD102///RPL21,13.6599,12.8854
RPL24,12.3957,11.6505
HNRNPC,11.2314,10.2252
2-Sep,12.759,11.7725
HNRNPA1P10///HNRNPA1,13.7881,13.2106
RPS27A,13.0786,12.4787
LOC100508408///SNORD14B///RPS13,13.6745,13.104
FAU,13.0389,12.9819
TARDBP,11.4251,10.7746
CFL1,13.9259,14.2412
RPL18,13.2543,11.9782
EIF3F,11.6541,10.576
RPS5,13.2284,11.6419
RPL27,13.5832,12.8775
RPL34,13.2563,12.6655
NARS,12.2262,12.1286
STARD7,11.4301,10.8986
RPL19,12.8022,12.0015
SLC25A3,13.0355,13.1028
SNORD35B///RPS11,13.7727,13.1697
RPL9,13.9859,13.7845
MIR5047///MIR3064///DDX5,12.3349,11.9873
RPL6,13.6744,12.9132
CTDNEP1,8.2504,8.94972
RPL10A,12.6045,11.6254
CBX3,12.0764,10.2965
RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17,13.263,12.502
PSMB2,10.5243,9.8284
KHDRBS1,12.1556,11.6183
ATP6V1G2-DDX39B///SNORD84///DDX39B,11.3446,11.4865
RTCB,10.3047,10.5095
ERH,11.4073,10.4617
GATC///SRSF9,9.97242,9.84025
ABCF1,9.79294,9.80298
DAD1,11.2945,10.9672
YY1,11.8692,11.6163
JTB,12.3806,12.0107
KAT7,7.50306,7.1581
ZNF146,9.70369,7.91198
SART1,8.79445,8.4959
ILF2,9.76784,8.5163
SPAG7,8.85008,9.94898
ZPR1,9.02328,8.03233
TAF10,9.793,10.5314
C1D,8.76185,8.09451
NONO,12.8083,11.3925
LOC101929240///SNRNP200,11.2888,10.5202
RHOA,11.9702,12.1589
RNPS1,11.1407,10.6176
RPS24,13.2769,12.568
RPL30,13.9972,13.3973
NPM1,13.9202,12.8176
HSP90AB1,12.1722,11.3839
MIR3620///ARF1,12.5591,12.4651
IK,9.82714,9.48083
SNX3,11.5805,11.2928
CANX,12.7372,11.8372
SART3,9.60606,8.55509
CNPPD1,9.51791,10.1429
SMNDC1,9.91666,8.58548
HNRNPM,11.0721,10.1532
HNRNPD,11.1703,10.011
RPL14,12.1151,11.2145
GUK1,9.5912,9.48692
KXD1,8.26094,7.83033
OAZ1,13.4121,13.1186
ATP6V0B,9.884,10.3765
KARS,11.0422,10.1151
H3F3AP4///H3F3B///H3F3A,13.4139,13.4509
RPS6,13.4932,13.0148
RPS7,11.6462,9.95247
USP22,9.6898,9.87552
C11orf58,10.8527,9.9547
TCEB2,10.5178,10.177
COX4I1,12.4547,12.4941
TMED2,11.1714,10.3623
NBEAL1///RPL12,13.5935,12.9939
SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4,12.5751,11.731
FNTA,11.8218,10.9233
RPS25,12.5227,11.9135
RPL37,13.5076,13.1782
HINT1,12.2645,11.9843
EEF2,12.0717,11.2485
RPS10,14.0325,13.6437
ATP6V0E1,10.7682,10.578
HNRNPK,10.8877,10.4736
ANAPC5,10.7383,10.6749
SNORD73A///RPS3A,14.2547,13.4916
HNRNPU,9.8792,8.97266
HNRNPU,11.8497,10.9037
EIF3A,11.4348,10.4926
EIF3A,9.8434,8.72812
EIF3A,8.55375,7.73386
MIR3652///HSP90B1,9.74134,8.69596
MIR3652///HSP90B1,12.2303,11.352
MSN,8.01928,7.32279
ACTN4,9.18655,10.4835
APP,12.0464,11.9719
PRKAR1A,11.7799,10.498
PRKAR1A,7.5142,7.00039
PRKAR1A,9.73233,8.23149
DSP,12.0466,12.5308
RAD21,8.81482,8.58689
RAD21,10.925,10.2707
WDR1,11.4944,12.2857
NCL,12.3335,11.1306
WDR1,10.011,11.2323
AP2B1,9.58419,8.9542
AP2M1,9.2633,9.16971
CLTC,12.7417,12.6793
AP2B1,8.42797,7.50896
MLEC,11.4394,10.7362
MLEC,11.2263,10.6942
LASP1,12.7855,11.4345
SF3B2,9.81623,9.43551
TMEM59,10.6592,11.6038
CSRP1,10.5954,11.1804
CALM3///CALM2///CALM1,7.78585,8.46469
CALM3///CALM2///CALM1,7.95735,8.25575
SNHG4///MATR3,9.5175,8.49734
CAP1,11.8099,12.3482
SNHG4///MATR3,10.9627,9.97936
PTGES3,12.3511,11.3903
WARS,7.64285,6.46756
WARS,9.26449,9.34421
SETSIP///SET,11.7055,11.1597
SETSIP///SET,12.1996,11.4075
NDRG1,11.9081,12.1392
UBB,13.6385,13.8713
PFN1,8.13295,9.59517
PTPRF,8.30684,9.2754
PTPRF,11.4729,12.6357
PTPRF,6.2554,7.66365
YWHAZ,11.3539,11.2291
YWHAZ,12.9391,12.8617
YWHAZ,12.5374,12.5444
YWHAZ,8.67032,8.52402
SOD1,12.6808,12.3346
HDLBP,9.54056,9.16969
MARCKSL1,10.8412,10.5751
GABARAP,10.5554,11.7109
NUCB1,5.46853,5.89126
EIF3CL///EIF3C,12.0782,11.4718
GLUL,7.36772,8.10407
NUCB1,8.53211,9.38895
LDHA,13.8129,13.3253
SNORD96A///SNORD95///RACK1,12.4391,11.5736
SSR2,11.0221,10.5283
CALM3///CALM2///CALM1,9.78029,9.87268
P4HB,11.8994,11.3856
CALM3///CALM2///CALM1,12.0146,12.3264
P4HB,9.45113,8.61414
SLC25A5,13.3307,13.1083
PHB,10.9051,9.43023
PHB,10.3054,9.49284
S100A11,10.9478,9.50792
CTSA,10.2313,11.5512
TOMM20,11.6016,9.15308
CD63,12.1895,12.9575
DNAJB1,7.61776,6.27397
SPARC,7.29658,7.22784
DNAJB1,10.0407,9.37055
UBE2D3,10.9846,11.2065
UBE2D3,11.147,11.5114
UBE2D3,9.38457,9.38109
XBP1,8.79573,7.77259
SPTBN1,7.57063,7.22424
SPTBN1,7.87016,7.41902
LAPTM4A,11.9216,12.3336
RPL32,13.3561,13.0184
CD81,12.0551,9.84797
UBE2L3,8.80078,7.76602
PTTG1IP,11.566,12.5228
GRN,10.5567,11.5446
HMGB1,11.0519,9.50903
HMGB1,13.3521,12.0304
GLO1,11.4437,9.75237
UBE2L3,9.65058,9.38956
UBE2L3,9.08138,8.6379
UBE2L3,8.86057,8.61576
SRSF11,8.2202,7.60124
SRSF11,11.888,11.8149
SF3B3,9.67687,8.28482
SF3B3,7.82014,7.48706
MIR3654///EEF1G,13.8658,13.364
HSPA9,8.41561,6.90904
HSPA9,11.391,10.3638
HSPA9,10.4756,8.86316
YWHAQ,11.9229,11.0967
DDX24,9.49001,9.39815
PPP2R1A,9.60847,9.57529
GSN,9.66887,11.0913
HK1,9.29593,9.95828
KDELR2,10.0437,10.2647
KDELR2,11.0586,11.131
KDELR2,10.6897,10.7357
NPC2,9.69892,10.3006
DDX24,8.03677,7.74913
DYNLL1,11.6449,11.8282
LITAF,10.2126,12.3203
SNORA41///EEF1B2,12.8824,11.6787
LITAF,8.75614,10.71
PRKCSH,8.27594,8.40197
GOT2,11.9409,11.4159
LOC101929368///FKBP1A,10.6631,11.5462
ACADVL,10.1052,12.4165
SKP1,11.4478,10.6763
MAPRE1,8.58748,7.50207
MAPRE1,12.0959,11.2566
OS9,10.2411,10.7589
SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A,13.3747,12.6553
RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A,13.6528,12.8971
RPL7,14.19,13.6237
SKP1,13.023,12.5974
SKP1,9.49298,9.5169
ACTR1A,6.5534,7.18503
ACTR1A,8.21399,8.73186
CAPRIN1,7.45839,6.85947
CAPRIN1,10.204,8.76438
SNORA70///RPL10,5.1538,5.2266
SNORA70///RPL10,13.7539,12.7389
PPP1CC,11.9801,11.2765
ACTR2,8.74527,8.95219
ACTR2,11.876,11.2725
ACTR2,10.4865,10.4335
PTP4A1,7.13662,7.02121
PTP4A1,8.53016,8.93497
PTP4A1,10.7085,11.5867
PTP4A1,9.972,10.481
ARF3,8.57433,9.45869
NACA,13.0588,12.2359
GPX1,10.682,10.0106
PGK1,11.4833,9.79541
PGK1,13.4581,12.253
SUMO3,7.72204,7.34606
SUMO3,11.2712,11.0788
RPS27,13.1521,12.4964
TPP1,7.68431,9.52535
TPP1,10.4157,10.6195
GNB1,8.47859,8.63286
GNB1,10.4076,9.99414
GNB1,10.4053,10.7481
NUMA1,9.05693,9.51268
FTH1,12.0258,13.8476
RAN,9.96764,8.0396
RAN,11.8662,10.4121
HNRNPC,8.12878,7.43647
CAPN1,8.91906,9.57943
MIR636///SRSF2,9.08744,8.24978
MIR636///SRSF2,11.2412,10.5588
CALU,8.53801,7.04296
CALU,6.80635,6.2933
CALU,9.40074,8.21371
NFE2L1,9.51042,10.0177
NFE2L1,9.9295,10.5549
ARL6IP5,9.93452,9.93206
ARL6IP5,11.0584,11.4737
DPYSL2,10.5107,7.30615
RPLP1,13.6713,13.3649
CTNNA1,9.20274,9.49884
CTNNA1,11.23,11.4977
CTSD,8.4219,10.0989
FAM120A,7.76757,7.13274
MAT2A,10.6217,10.3078
MAT2A,5.79184,6.474
LAMC1,8.11552,6.88373
LAMC1,9.09198,7.67071
LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA,12.4141,11.7363
PTMA,12.3755,11.2258
FAM120A,13.0107,12.6602
HNRNPK,11.9256,11.2962
BZW1,9.24232,9.01009
BZW1,11.7281,11.3216
2-Sep,9.41084,8.81064
ATF4,11.8575,11.1446
GNAS,12.9695,12.539
RPS15A,12.6187,11.7088
ANXA5,10.6665,9.61648
STMN1,8.9957,8.10885
LRP1,8.08607,8.26342
LRP1,7.18597,7.51915
PSMB7,10.3745,10.1909
PEA15,7.35129,7.16308
PEA15,8.90862,8.80605
ECH1,10.1297,10.0578
ODC1,11.9517,10.5831
IQGAP1,10.6229,11.1825
XRCC6,11.9364,11.0883
ACO2,9.9224,10.7693
DAZAP2,12.3254,12.7327
SPARCL1,4.64113,8.25876
MCL1,4.15424,4.60531
MCL1,12.2761,12.6509
MCL1,8.74205,9.58594
HSPA1B///HSPA1A,10.2972,13.2745
HSPA1L///HSPA1B///HSPA1A,9.01785,11.4055
ACTB,13.6289,13.9715
SARS,9.16963,8.78455
TMBIM6,10.5376,11.4422
TMBIM6,11.9171,12.3816
LMAN2,9.6488,9.10281
HSPD1,10.4453,8.19351
HSPD1,13.9396,12.6429
ZYX,7.66309,7.75413
RPL12,13.7072,12.9874
CIRBP,10.5272,10.9679
CIRBP,9.12534,9.3179
CCT7,11.4794,10.1907
PAFAH1B1,7.02502,7.5164
PSME1,10.935,11.0477
PAFAH1B1,8.46479,9.29146
PAFAH1B1,8.89154,9.88743
RPS10,13.2284,12.6267
ATP5O,12.0985,11.739
RPS15,14.3823,13.6659
PSMD8,9.51949,8.67787
LAMP2,11.0068,8.69765
TPI1,11.9508,11.822
RPL29,11.75,10.8761
GSTP1,10.0726,9.02503
HYOU1,9.27959,9.46462
SNRPD2,11.5768,9.15316
PLOD1,7.61665,7.67445
ZNF207,9.4799,8.34569
ZNF207,10.9182,10.1433
PSMD2,10.4892,10.4841
SCD,9.35643,8.15563
SCD,11.0636,6.57454
RAP1B,11.8844,12.6186
RPS21,13.9994,12.7774
MAP4,7.3041,6.75747
MAP4,7.44275,7.50526
BCAP31,11.6606,10.2601
CTSB,10.9918,10.3388
CTSB,11.5929,10.9173
KARS,13.1838,12.4429
EPRS,6.63544,5.86911
EPRS,10.6851,9.01586
EPRS,11.1421,10.0177
PRDX6,11.6638,12.7213
PRDX6,11.6996,12.7796
PPP1CA,9.59851,9.71397
SARAF,11.5503,11.6507
AHCYL1,8.5166,7.61779
AHCYL1,9.08338,8.77626
AHCYL1,9.86111,9.34283
IST1,11.2716,11.8955
GNB2,9.44347,9.79541
H2AFZ,11.8474,10.2042
NCOR1,9.06795,9.93886
NCOR1,5.5421,5.76111
NCOR1,6.54891,6.33718
NCOR1,7.28816,8.36067
SNORD38B///SNORD55///RPS8,12.8393,12.5779
FLNA,7.62418,8.22765
CNOT1,10.7729,9.95003
CNOT1,8.31316,7.87086
DHCR24,9.69998,10.0618
RAB11A,11.5529,11.705
RAB11A,9.69446,9.30255
EIF3F,3.28801,3.28749
PSAP,9.21599,9.2923
RNF114,9.14863,7.24128
RNF114,8.79182,7.22995
SNORA68///RPL18A,9.7827,8.89417
STRAP,11.929,10.4171
PSAP,12.3657,12.6066
S100A10,13.1348,13.3797
CCT8,11.8404,10.4821
MIR1292///SNORD110///SNORD86///SNORD57///NOP56,7.81312,6.68211
MIR1292///SNORD110///SNORD86///SNORD57///NOP56,10.0553,8.27345
PSMB1,11.356,10.8502
CCT4,12.4708,11.0105
EPAS1,10.0742,11.3121
EPAS1,4.26135,4.8716
DNAJA1,9.8816,9.9501
DNAJA1,10.0064,10.2407
PSMD4,10.2046,9.62101
UQCRC2,10.534,10.232
CKB,10.6128,12.0877
RHOC,10.2916,11.6246
PGAM1,12.4544,12.0294
STAT1,9.81565,9.79719
SNORA21///RPL23,14.2285,10.8446
SSR1,9.21457,7.71176
SSR1,9.08356,7.0381
SSR1,11.9834,11.1748
TRA2B,9.55,8.60215
TRA2B,12.1424,11.6544
FKBP4,7.26361,7.03096
FKBP4,9.6123,9.79786
HDGF,11.5842,11.1003
PALLD,9.14569,10.0388
MGEA5,7.70621,8.24817
MGEA5,9.27958,9.17201
M6PR,9.03158,6.89992
M6PR///PHC1,9.66066,9.1916
15-Sep,9.93749,9.42744
AHCY,11.5569,8.80867
HLA-E,9.72056,10.111
HLA-E,12.3043,12.9041
PALLD,6.50271,7.47778
PALLD,7.23334,7.81997
RPLP2,7.93963,7.01048
SNORA52///RPLP2,12.5116,12.0027
LOC101927137///CCT3,11.3932,10.0568
TACC1,9.56746,10.8234
MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2,12.2802,12.1549
PPM1G,9.3441,8.79384
KTN1,9.83673,10.2578
KTN1,11.1968,11.5549
TAGLN2,12.1578,11.5969
SRPRA,6.14284,6.64191
SRPRA,10.3526,9.78562
PHC2,9.56133,9.63974
BTG1,9.34158,10.5732
BTG1,11.2992,12.1099
KDELR1,6.0051,5.82821
LGALS3BP,11.4726,11.6005
SLC3A2,9.25168,8.7888
COX6A1,12.4985,12.5675
RPS23,13.8112,13.2717
RAB14,7.49332,7.85793
RAB14,4.97325,5.44125
TMED10,9.95826,10.3391
VCL,3.90124,4.16935
VCL,10.8753,11.4144
DCTN2,9.22322,9.69371
RPS4X,14.3948,13.6273
DEK,12.1379,10.9552
CALR,6.12178,6.27255
RPL8,13.7459,13.0798
RPL5///SNORD21,13.0094,12.3784
RERE,3.92036,4.28145
RERE,3.5741,4.06769
RERE,8.96072,10.1466
HSBP1,10.8268,10.5537
HSBP1,9.40257,9.303
HMGN1,11.2893,10.7505
LOC101927733///HMGN1,12.6554,12.0945
SEC31A,10.4559,10.6522
GLUD1,7.46794,7.33441
GLUD1,9.51426,8.52794
MLF2,9.67013,10.0377
SNORD54///RPS20,11.9142,10.6483
ARPC1A,9.16783,9.36898
CCND2,6.15508,6.78452
CCND2,4.69343,4.41082
CCND2,8.53213,9.21591
ATP6V0C,8.43523,9.05014
IMMT,9.69573,9.47589
SSRP1,8.5909,7.4818
SSRP1,10.3464,8.97501
SDCBP,11.9956,12.0464
FUS,10.4005,10.2797
CLTA,11.5199,11.5485
SEPHS2,11.1548,11.357
RPL31,7.32684,6.5004
RPL31,13.8611,13.0738
UBA1,11.2166,10.7432
ABLIM1,10.3712,10.209
ALDOA,12.6517,12.6036
PPIB,11.7576,11.3309
PPIB,10.2675,9.75584
SERP1,10.6412,10.3127
SERP1,9.95163,9.97015
SERP1,12.1536,12.198
TSPAN3,12.3632,13.1844
TSPAN3,9.76509,10.8725
ACTA2,6.99859,10.6872
PPT1,10.1281,7.91158
TAX1BP1,10.8869,10.9029
TAX1BP1,9.85538,10.5335
MDH1,11.7464,11.4588
PDHA1,9.37981,8.95106
PDHA1,11.6263,10.8466
GNAS,12.3687,11.9351
ANXA6,6.4412,7.17832
CD59,9.29861,10.0644
CD59,9.10817,10.0158
CD59,9.77819,10.9685
SERPING1,5.74941,6.89491
PSME3,8.03922,6.11662
PSME3,8.11094,6.65055
HIF1A,11.1194,11.4885
TRIM28,10.3876,9.17454
SNX17,9.41986,9.40314
IPO7,11.0704,9.25004
IPO7,10.092,7.99047
IPO7,10.829,9.04461
IPO7,10.0091,8.28551
ACTR3,12.1424,11.6785
RBM14-RBM4///RBM4,10.7008,10.6069
CKAP4,8.36396,9.07858
CKAP4,10.3298,11.6839
AARS,9.68583,8.49114
TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1,10.1801,9.11799
TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1,10.5351,10.1279
TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1,9.29472,9.45258
SSR4,12.0421,10.4248
CD9,12.0402,11.7734
