DDC,5.692,5.408,
SPI1,7.24,6.618,
HNF1B,8.662,8.4,
SNTB2,4.778,4.773,
SNTB2,7.559,7.165,
SLC15A2,7.496,6.728,
SLC15A2,6.297,5.835,
KIF5A,7.182,7.163,
PSCA,5.061,5.011,
APC2,6.365,6.693,
EIF2S3,7.771,8.068,
MTF1,6.943,6.711,
MTF1,7.064,6.877,
FTSJ1,7.348,7.686,
PHYHIP,6.406,6.277,
RAMP3,10.246,7.75,
ACVR2A,7.947,8.149,
CLDN10,6.137,6.509,
SNX4,6.104,5.672,
MN1,6.089,6.949,
REEP2,7.662,7.991,
RCE1,6.081,6.352,
RCE1,6.918,7.303,
S100A1,6.47,6.235,
SRP19,8.236,8.119,
PVALB,6.159,6.136,
DCT,4.26,4.154,
DCT,6.156,6.026,
STIL,5.097,5.254,
ZBTB24,6.781,6.664,
EHD2,7.257,7.254,
SULT1C2,5.512,5.255,
SULT1C2,5.109,5.255,
CSPG5,6.266,6.446,
BARD1,6.029,6.589,
ST3GAL2,6.78,6.946,
TMSB15B///TMSB15A,5.973,5.543,
DYNC1I1,6.459,6.607,
GNA15,7.166,7.954,
CRABP1,5.42,5.582,
GGCX,6.816,6.675,
SERPINI1,5.873,5.988,
PEBP1,9.19,8.73,
GAMT,6.147,6.567,
ACADSB,4.218,4.134,
USP13,7.788,7.307,
AGTR1,5.836,4.706,
GRIA2,4.231,4.18,
AKAP6,5.904,6.046,
PFDN4,6.27,6.526,
PFDN4,7,7.864,
PFDN4,5.083,5.23,
BBOX1,4.799,5.179,
ACOX2,6.795,6.277,
HOXB6,5.668,5.813,
HOXB6,5.903,5.722,
SH2B2,7.444,7.589,
FAM131B,4.55,4.735,
DBT,5.931,6.111,
DBT,9.074,8.677,
DBT,3.729,3.693,
PLAG1,4.967,5.251,
CTNNA2,4.724,4.587,
SLN,6.939,6.924,
MDFI,5.996,6.859,
INPP4B,5.108,4.804,
ACHE,6.001,6.036,
ACHE,4.671,4.563,
CBR3,6.884,8.64,
PDZK1,3.671,3.802,
LRRC17,5.721,5.563,
CFD,11.116,8.645,
ZBTB20,8.764,7.561,
FXYD1,8.631,6.992,
MDM2,4.894,5.349,
MDM2,3.697,3.743,
CGB1///CGB8///CGB7///CGB5///CGB3,4.893,4.822,
TNNC2,5.905,5.962,
ANK1,4.38,4.482,
ANK1,6.748,6.661,
ANK1,6.35,6.574,
CCL15-CCL14///CCL14,9.251,8.627,
CHEK1,3.753,4.128,
CHEK1,3.924,4.458,
MRE11A,5.367,5.771,
SMAD3,6.369,6.422,
SMAD3,6.619,7.448,
SMAD3,7.197,7.9,
DCLK1,5.52,5.643,
WAS,7.022,7.196,
AGPS,6.231,6.197,
PRSS2,6.722,7.511,
IL1R2,6.125,7.011,
HSD11B1,7.429,7.374,
SEMA5A,7.716,6.827,
SPA17,6.373,6.109,
RECK,4.989,4.112,
MLLT10,5.306,4.887,
FOSL2,7.217,7.866,
ATP2B4,5.97,5.848,
STK4,4.964,5.001,
ACAT1,9.154,7.966,
MPPED2,3.998,4.092,
ARHGAP44,6.361,5.521,
ATXN3,4.486,4.59,
ATXN3,4.353,4.594,
DAG1,9.177,8.68,
FES,6.03,5.788,
GPR183,6.666,6.196,
PEX7,4.72,5.143,
SLC22A3,3.629,3.538,
ITGBL1,6.042,5.672,
AP1B1,7.505,7.564,
TBKBP1,6.943,6.984,
HIP1,6.679,5.628,
HIP1,6.474,6.142,
ZNF354A,6,6.036,
CALB2,5.712,5.99,
MPP6,4.243,4.433,
BMP5,4.26,3.414,
BMP5,7.224,6.623,
OVGP1,7.923,7.937,
BCHE,5.258,4.569,
AAK1,6.905,6.507,
AAK1,7.063,6.846,
H2AFX,7.899,9.841,
ZNF211,6.735,6.782,
PTPN21,6.772,6.354,
GSTT2,5.468,5.368,
NPY1R,4.397,3.982,
OCEL1,7.529,7.372,
MFAP3L,4.153,4.029,
SNAPC1,4.885,5.215,
ATP2A1,5.061,5.1,
PRL,4.923,5.119,
ATF2,5.092,5.237,
MAP3K12,6.887,6.503,
MAP3K12,7.245,6.724,
SAC3D1,5.835,6.553,
PHKA1,5.838,6.052,
FOXO4,7.119,7.153,
PIGB,6.309,6.274,
HOXB2,7.786,7.755,
HPCA,5.729,6.182,
MST1R,7.111,6.521,
CD3E,7.911,7.58,
C6orf106,5.381,5.748,
MC1R,6.726,7.035,
NPAS2,6.245,6.278,
NPAS2,4.817,5.312,
RAB35,4.78,4.675,
HPCAL1,7.848,6.828,
PDGFA,7.771,7.29,
SCNN1B,7.832,6.995,
HS3ST1,5.89,6.301,
HS3ST1,5.519,5.546,
CASP10,7.359,7.373,
IRF5,6.817,6.814,
IRF5,7.527,7.607,
KLK11,8.658,9.674,
DACH1,6.031,4.285,
DACH1,4.382,4.314,
ATP6V1B1,5.032,5.276,
CRLF3,7.848,7.552,
SCRG1,5.172,4.606,
CCL20,6.835,7.144,
AMBP,5.242,5.481,
PPP1R1A,5.187,5.175,
PLAU,8.16,9.179,
UGP2,9.675,9.474,
ADORA1,6.156,6.099,
SNX15,7.219,7.127,
ISG15,8.196,8.097,
SIT1,7.037,7.274,
RYR1,5.874,6.692,
TESK2,6.73,6.799,
VGLL1,6.328,6.229,
GZMA,7.269,6.875,
CRYM,8.102,7.933,
GJB3,6.895,8.102,
GJB3,4.805,4.693,
DPYSL4,5.816,6.122,
DPYSL4,4.361,4.36,
ZNF821,6.346,6.268,
GNLY,8.094,6.397,
KIAA0408,3.792,3.786,
ZNF175,6.343,6.438,
GHR,5.31,5.163,
SRPX2,5.534,6.281,
C5,5.688,5.306,
PDE10A,3.73,3.517,
CYP17A1,5.866,6,
PTPN14,4.893,5.08,
BTK,7.692,7.206,
GCNT1,6.208,6.038,
VIL1,5.082,5.494,
ARHGEF15,7.531,7.008,
SCN1B,7.231,7.279,
CPB1,5.408,5.474,
FLJ10038,6.954,7.14,
FLJ10038,3.624,3.581,
AIFM1,7.068,6.933,
TCN1,6.078,6.504,
ZNF415,5.067,4.705,
PRSS12,5.32,4.854,
CIZ1,8.089,8.456,
GATA4,4.761,4.734,
CMAHP,6.634,5.148,
WDR76,5.649,6.037,
STRN,5.547,5.524,
EXOG,6.205,5.86,
HOXD4,5.521,5.981,
HAPLN1,3.885,4.083,
HAPLN1,6.472,6.642,
CALD1,4.574,4.092,
KATNA1,6.907,6.801,
GEMIN4,6.613,7.238,
RUNX1T1,4.26,4.074,
RUNX1T1,6.635,6,
ETFDH,5.154,4.824,
GLS2,5.468,5.672,
CDH6,3.997,3.867,
CDH6,3.884,3.892,
PCDH7,5.236,5.322,
PCDH7,4.078,4.024,
VAV2,7.174,7.143,
VAV2,5.543,5.861,
CORO2A,6.61,6.927,
AVIL,4.537,4.303,
RRAGB,5.219,4.834,
GSPT2,6.365,6.13,
STEAP1,6.735,7.069,
HSPA4L,4.433,4.839,
CR2,5.011,5.233,
DNAJC8,8.75,8.643,
TYK2,7.525,7.51,
TAGLN,11.723,10.902,
BTG3,8.81,8.502,
PCP4,5.034,5.331,
BRE,8.263,8.216,
SV2B,6.828,6.589,
OAS1,5.607,5.477,
CSRP3,4.75,4.865,
DNASE1L3,7.181,5.908,
MSX2,5.052,5.378,
MSX2,3.729,3.656,
LOC149684///BPI,5.461,5.663,
TRAF6,6.317,6.2,
PCSK5,5.158,5.226,
PCSK5,4.817,4.771,
KCTD17,7.393,7.681,
RPP38,7.34,7.514,
KISS1,5.571,5.762,
PAGE4,5.559,5.295,
FXN,5.39,6.009,
ABHD2,6.868,6.993,
CHST1,5.619,5.647,
AQP9,8.075,7.947,
LAMP3,10.682,7.579,
PIP4K2A,5.725,5.806,
LIPT1,6.17,5.92,
ANGPT2,4.253,4.441,
SNX7,7.574,7.616,
BMP1,6.415,7.134,
C1QL1,6.558,6.774,
SERPIND1,6.287,5.323,
PYGM,6.331,6.262,
ROR2,4.888,5.083,
HRH1,5.773,5.32,
HRH1,6.816,6.841,
NOS3,5.152,5.472,
GGT5,7.349,7.499,
ALG13,5.048,4.577,
ALG13,5.229,4.89,
ETV6,5.833,6.322,
VGF,6.85,7.112,
FGFR1OP,4.85,4.874,
FGFR1OP,5.903,6.438,
MYL3,7.104,6.918,
RASGRP1,6.005,5.803,
OLFM1,5.644,5.972,
SLC4A1,7.631,7.664,
PDE9A,6.58,6.571,
ZNF652,5.073,4.799,
DSG3,6.121,9.455,
SMURF2,6.728,5.97,
SLC44A4,7.96,7.744,
TRAIP,5.399,5.542,
TRAF1,6.186,6.158,
HOXB5,6.223,6.045,
HOXB5,7.763,7.679,
PSG7,6.432,6.729,
DIAPH2,5.813,5.307,
HOXD9,5.659,5.696,
HOXD9,5.37,5.446,
LRP6,7.255,7.457,
SCYL3,5.864,5.703,
ANGPT1,8.319,6.079,
ANGPT1,6.388,4.803,
MYOM1,5.289,5.39,
TNFSF12-TNFSF13///TNFSF12,7.319,6.591,
MMRN1,4.483,3.909,
SYT17,6.555,6.013,
MST1,7.517,7.336,
CPA1,3.66,3.785,
GALNT8///KCNA6,6.966,7.489,
PRRG2,5.97,6.163,
PRRG1,5.003,4.642,
MEOX1,4.229,4.694,
F10,6.645,6.238,
ALKBH1,7.326,7.733,
SMPD2,7.283,7.476,
ALDH3A1,7.093,10.158,
CPA3,10.087,8.202,
CALB1,4.538,6.852,
CALB1,3.508,4.011,
CDA,6.314,6.542,
PRIM2,3.897,4.366,
CRH,5.285,5.298,
CRH,5.283,5.415,
KIAA0586,7.573,7.59,
PIP5K1B,6.748,5.594,
ALAS1,8.538,7.454,
ZDHHC24,7.532,7.723,
KALRN,4.795,4.892,
SH3GL3,6.411,6.148,
SH3GL3,7.259,7.349,
ADGRB3,4.216,3.91,
AOAH,6.936,7.11,
ALDH3B1,8.512,7.487,
TRADD,8.377,8.674,
CNTRL,6.458,6.284,
PPP2R2B,5.836,5.829,
SNRPG,8.816,9.755,
REPS2,6.208,6.291,
PAX6,6.374,7.081,
RAD52,4.15,4.204,
WNT2,7.676,7.049,
FGA,3.612,3.43,
FGA,7.267,7.073,
RAPGEF4,3.714,3.717,
TTLL1,6.662,6.33,
CTSG,6.996,6.873,
C4BPA,10.118,7.102,
MDM4,3.632,3.647,
PCDH17,8.805,7.504,
HAAO,6.79,6.967,
SNAPC4,6.413,6.725,
HDAC9,5.852,5.831,
OASL,8.101,7.212,
FLAD1,7.311,7.879,
B9D1,6.961,7.252,
PCBP3,6.29,6.654,
KIN,4.732,4.642,
TSPAN9,6.44,6.652,
FMO1,5.54,5.921,
WRN,4.638,4.716,
LY75,6.058,5.716,
NCAM2,4.132,4.094,
GAL3ST1,5.033,5.033,
HLA-DOB,6.87,7.285,
XPA,6.046,6.313,
ASB9,5.934,5.784,
FXYD2,6.726,6.839,
MTTP,4.594,4.463,
CYP27B1,7.321,7.468,
DLEU1,6.258,6.298,
AP3B2,4.703,4.977,
ACAN,7.178,7.47,
MMP10,4.697,6.626,
BCL2A1,6.853,6.761,
APOM,6.184,6.466,
TPSAB1,11.794,10.482,
DENND4C,5.752,4.834,
CD86,6.036,5.687,
CD86,6.25,6.276,
UBFD1,5.78,5.949,
TFAP4,7.265,7.278,
PCNX2,5.724,6.189,
BUD31,8.412,8.767,
SYNGR3,4.812,4.984,
CD38,7.115,7.836,
TNNT3,5.18,5.819,
TYRP1,5.39,5.085,
SDS,7.701,6.951,
GFRA1,4.137,4.011,
SCGN,6.999,7.126,
MAP2K6,6.599,6.544,
MAP2K6,4.264,4.151,
HSD17B6,7.761,5.697,
IPO8,5.708,5.802,
PHTF1,6.497,6.254,
ATP6V0A2,4.275,4.313,
ATP6V0A2,5.756,5.688,
ANKRD26,4.896,4.961,
ANKRD26,4.819,4.801,
IL17RA,8.036,7.883,
TRPM2,7.178,7.437,
CDS1,6.224,6.006,
LRP2,5.262,5.001,
ATP5C1,9.919,10.131,
PTPRD,5.192,5.328,
COMP,6.502,6.968,
ZMYND10,7.129,6.85,
BST1,6.198,6.326,
SLC25A40,5.738,5.822,
PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3,9.57,8.839,
ITGB7,7.838,8.092,
LOC101929036///PAH,3.827,3.737,
POMC,5.738,6.216,
GFRA2,6.768,6.83,
GFRA2,5.481,5.728,
CNTFR,7.064,6.963,
PKP1,5.732,7.144,
SCGB1A1,12.582,10.775,
DIAPH2,7.287,5.809,
TEP1,4.222,4.253,
TENM1,3.842,3.78,
OSMR,6.667,6.676,
ABLIM3,7.849,6.772,
NCOA2,4.756,4.858,
NCOA2,3.999,3.907,
BLM,6.713,7.055,
AFF3,4.367,4.524,
AFF3,4.79,4.811,
PGAM2,4.806,5.291,
KCNQ2,5.044,5.048,
FABP3,6.401,6.207,
ZNF107,3.77,3.766,
RBM42,7.985,7.737,
DTNA,5.179,5.017,
TNNI3,5.938,5.843,
STAC,7.769,6.859,
DOC2A,5.82,5.886,
ADAM17,6.648,6.899,
ADAM17,6.004,6.097,
CBLN1,4.691,4.699,
RNF126,6.783,7.112,
CYP1A1,5.51,5.59,
BPHL,5.107,5.648,
SH3GL2,4.213,4.191,
GSTM5,7.724,7.324,
CRP,5.582,5.35,
F2,6.839,6.81,
ITIH3,5.713,5.692,
F8,7.401,6.384,
ENTPD5,5.602,5.827,
CD8A,8.759,8.049,
SULT2B1,7.162,7.842,
OGG1,5.56,5.005,
DUS4L,5.305,5.401,
DUS4L,4.64,4.873,
DDX18,6.52,6.269,
CSNK1A1,4.879,4.786,
CYP3A5,5.105,4.651,
TCAP,6.689,6.766,
EREG,3.891,3.742,
SLC27A2,4.539,4.757,
SLC27A2,5.51,5.322,
GSR,7.085,7.659,
AKAP7,4.985,4.568,
AKAP7,4.813,4.751,
CPEB3,3.872,3.731,
F12,6.477,7.155,
FAM50B,7.344,7.413,
FMO5,5.895,5.172,
DUSP9,5.832,6.523,
KLK7,5.607,5.813,
RAMP2,8.792,7.391,
BIK,7.117,8.326,
VPS9D1,6.268,6.561,
FGF7,4.769,4.056,
KLK13,5.947,7.406,
ARVCF,8.187,8.308,
ITGAM,5.839,5.89,
ITGAM,7.881,7.798,
LOC441155///ZC3H11A,7.141,7.005,
LOC441155///ZC3H11A,8.809,8.725,
CD1D,4.839,4.77,
SKAP1,6.877,7.202,
ZNF230,5.592,5.389,
WISP2,8.146,6.604,
TNK1,7.984,8.409,
NOVA1,6.208,5.782,
NRXN3,4.51,4.607,
TCP11L1,4.878,4.891,
TCP11L1,7.728,7.916,
IL7R,10.005,8.831,
SLC3A1,4.16,4.006,
SLC3A1,5.211,5.192,
RASGRP3,5.446,5.136,
TRPC1,4.977,4.86,
TRPC1,3.945,3.838,
TRAF3IP3,5.182,5.139,
ROR1,5.636,5.288,
ROM1,6.311,6.334,
TUFT1,6.965,8.799,
ASPH,5.531,5.334,
WASL,4.233,4.507,
WASL,6.151,6.185,
POLG2,6.675,6.603,
TMED9,9.984,10.125,
MAT1A,6.432,6.764,
GRM3,4.577,4.726,
REG3A,5.118,5.193,
ITGB8,3.673,3.856,
SIX1,5.62,6.09,
BRINP1,6.235,5.756,
MARCO,10.177,8.626,
APOC3,4.352,4.336,
KLRC4-KLRK1///KLRK1,7.704,7.533,
HMGCS1,5.67,5.906,
RGS12,7.498,7.345,
HSPB2,6.826,6.453,
PCSK1,4.038,4.14,
MYOM2,5.344,5.28,
CCK,5.207,5.336,
MMP3,4.014,4.736,
HSD17B1,4.343,4.827,
CLGN,3.811,3.606,
CD2,8.683,8.628,
CPA4,6.982,7.048,
PART1,6.097,6.763,
PART1,6.716,6.759,
YTHDC2,4.058,3.841,
YTHDC2,5.437,5.169,
GYPA,3.531,3.427,
GYPA,4.619,4.636,
TSPOAP1,6.237,6.122,
GH1,5.78,5.945,
JAK2,4.27,4.051,
JAK2,6.046,5.53,
CRAT,7.504,7.458,
VNN1,4.334,4.211,
CACNA1H,7.212,7.222,
PTPRB,7.602,6.385,
PRSS22,6.787,7.031,
GAS2,3.675,3.568,
UQCRB,10.329,10.206,
GABRB3,4.042,4.435,
NME6,5.971,5.673,
CDK5R2,4.753,4.737,
ZBTB7B,5.726,5.954,
TULP3,6.938,6.993,
ZNF197,4.955,4.871,
SLC14A1,4.061,3.66,
SLC18A2,6.346,5.464,
NGFR,4.868,5.131,
LY86,9.502,8.688,
FOLH1B///FOLH1,5.189,5.813,
SPIB,6.616,6.947,
GREB1,3.653,3.559,
S100A12,6.748,7.215,
SLC7A4,6.529,6.663,
ARID3A,5.234,5.358,
FCN3,11.563,6.963,
PTPN11,4.381,4.468,
PTPN11,5.105,5.101,
PRSS2///PRSS1,4.692,4.799,
BDKRB2,6.827,7.399,
PLGLB1///PLGLB2,3.729,3.839,
PDE4DIP,7.128,6.529,
PIGL,6.575,6.825,
ITPKA,5.661,5.863,
ATRIP///TREX1,8.254,8.377,
LIFR,4.065,3.997,
ZC3H7B,7.439,7.233,
POU6F1,4.769,5.034,
RET,7.314,7.326,
PRKD1,5.204,4.616,
ZNF74,4.986,5.377,
ADD3,8.716,9.508,
ZBTB16,6.168,5.006,
ITGA4,4.54,3.976,
ITGA4,4.181,3.732,
REG1B,5.258,5.174,
MSH3,4.954,4.95,
JAKMIP2,5.735,6.038,
JAKMIP2,4.138,4.12,
UBD///GABBR1,8.176,8.718,
ADORA2B,6.7,7.462,
FABP1,3.884,4.211,
NLGN1,3.593,3.657,
ARSE,6.107,5.851,
NOLC1,7.326,7.715,
SLC22A4,6.262,5.771,
NFATC4,7.359,7.477,
CX3CR1,8.005,6.298,
CCNA1,5.053,5.666,
KRT1,6.08,7.328,
PNOC,6.177,7.026,
KCNN3,7.039,7.109,
KCNN3,5.142,5.908,
MICA,6.116,5.919,
MICA///MICB,6.606,6.663,
FOXJ1,7.992,8.125,
OMD,5.567,4.647,
OMD,4.499,4.205,
POLE2,5.125,5.566,
CEL,5.103,9.394,
PTH1R,6.39,6.15,
PNLIP,4.519,4.466,
PLIN1,6.86,6.433,
GRIN1,5.65,5.904,
GRIN1,6.039,6.01,
S100A7,4.431,8.595,
ZNF264,6.755,6.639,
SLC4A3,6.532,6.489,
HBE1,6.54,6.474,
SLC6A6,6.582,6.629,
SLC6A6,4.134,3.991,
VNN2,6.246,6.364,
RELN,5.511,5.352,
RAB3B,5.724,6.75,
RAB3B,4.377,4.591,
IL27RA,5.977,5.929,
CTSE,9.127,7.575,
ZNF443,6.041,6.09,
GPA33,6.928,6.301,
GTF2E1,6.559,7.108,
LOC401317///CREB5,4.619,4.588,
MSX1,5.057,4.852,
SETBP1,7.291,6.217,
PLCL1,4.611,4.296,
FOXF1,8.24,6.479,
HK3,7.809,7.397,
CGREF1,5.058,5.579,
PPM1E,4.814,5.025,
CYP3A7-CYP3A51P///CYP3A7,6.242,6.21,
MYH3,3.849,3.934,
COL10A1,7.123,8.765,
ACSM3,5.28,5.22,
TDO2,5.351,5.56,
CLTCL1,6.521,6.786,
IL6R,6.636,5.994,
VIPR2,6.696,6.784,
VIPR2,4.445,4.384,
PTPRT,6.683,6.762,
CA1,4.868,4.679,
CA1,6.6,6.538,
MYH1,4.07,3.988,
KCNK3,6.679,5.681,
LRIG2,7.293,6.974,
RXRG,5.63,5.26,
TAF6L,5.001,5.151,
PSMC3IP,6.622,6.614,
PLXNB3,6.56,6.936,
CSHL1,6.241,6.42,
MMP13,5.418,5.834,
PDK4,6.123,5.045,
PSIP1,6.107,5.307,
PAK2,4.322,4.597,
DNAJA3,7.788,8.027,
ZNF426,4.454,4.479,
BATF,7.488,7.624,
TAF13,3.459,3.602,
HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,8.171,9.657,
KCNS3,8.162,8.212,
AADAC,6.875,6.689,
MT3,6.489,6.566,
CTRB2///CTRB1,5.91,6.059,
SLC38A3,6.092,6.5,
FEZ1,6.476,6.503,
HOXD1,4.156,4.041,
HOXD1,7.659,7.704,
FASTKD2,4.005,3.788,
EPHA1,7.366,7.884,
KL,4.756,3.787,
SCGB2A1,4.342,4.848,
PRR5-ARHGAP8///ARHGAP8,6.018,5.876,
ING2,5.604,5.68,
SFTPC,14.015,7.068,
DPEP1,6.616,7.37,
CRHBP,5.219,5.21,
CLCNKB,6.096,6.192,
AATK,7.827,7.701,
CD1C,7.229,6.909,
CD84,7.735,7.648,
MOG,3.661,3.75,
WNT5A,6.38,7.51,
PRRX1,5.927,5.569,
IL15,6.356,5.817,
TBX2,7.837,7.17,
ELK4,5.485,5.348,
IQCB1,7.098,7.745,
AK2,7.348,6.859,
ADAM28,5.574,6.304,
CYP3A4,8.071,7.997,
CYP3A4,6.09,5.803,
MEP1A,4.419,4.625,
NPY,5.705,5.721,
ADGRG2,5.854,5.204,
CEP135,5.001,4.596,
TGM3,6.332,7.398,
CEP162,4.525,4.185,
CEP162,5.822,5.626,
PRG4,4.865,4.255,
TGM1,6.289,7.432,
ITGA9,6.553,6.49,
HABP2,6.435,6.157,
CASP1,6.738,6.567,
LEFTY1///LEFTY2,7.127,6.727,
ACTL6B,4.725,5.169,
ACTL6B,5.988,6.395,
FOXJ3,7.882,7.701,
CCDC22,6.353,6.082,
KIAA0319,5.3,5.418,
FOXG1,4.354,4.128,
RBM19,6.451,6.5,
SOCS6,4.333,4.3,
SCAND2P,4.083,3.945,
NDP,4.116,4.243,
NMU,4.814,6.774,
HPD,4.975,5.277,
TNFAIP6,6.097,6.307,
TNFAIP6,5.673,6.354,
S100A3,6.9,6.128,
MERTK,6.473,6.751,
ANKRD1,4.676,4.492,
ASPA,6.093,5.393,
USP5,7.671,8.072,
DSC3,4.48,6.637,
DSC3,5.132,8.329,
SERPINB8,6.595,7.26,
REL,5.267,5.144,
REL,5.147,4.91,
KYAT1,7.775,7.909,
NR2C2,4.517,4.723,
RAB33A,4.644,4.787,
MAPK11,4.573,4.591,
SNURF///SNRPN,9.144,8.368,
ATP2C2,6.805,6.548,
KIAA1549///BRAF,6.187,6.433,
NOL4,4.544,4.14,
ADAM23,7.001,7.482,
GNB3,7.185,7.154,
OVOL2,4.585,4.564,
SELP,8.814,7.842,
RNH1,9.603,9.252,
ELAVL4,5.192,5.192,
SLBP,7.99,8.333,
ZNF510,6.75,6.778,
KNG1,5.363,5.356,
SNRPA1,6.312,7.592,
SPN,6.1,6.098,
SPN,7.726,7.243,
SLC6A12,6.512,6.332,
ZNF91,7.431,7.413,
PTPN22,6.065,5.504,
DICER1,7.385,7.33,
GUCA1A,6.392,6.454,
PPIL2,8.025,7.998,
PPIL2,5.579,5.619,
DPYS,5.359,4.761,
RAD51C,6.59,6.845,
WT1,4.341,4.463,
ACADL,5.616,4.943,
ACADL,4.899,4.613,
EPHA3,4.407,4.104,
EPHA3,5.128,4.744,
UCN,4.859,5.03,
COLQ,5.496,5.242,
HMGA1,7.87,10.156,
CSNK2A1,7.451,8.175,
LRRC23,7.545,7.57,
KEL,7.396,7.665,
KALRN,5.194,5.491,
CHML,4.471,4.313,
PLCH2,6.199,6.772,
SLC24A1,5.628,5.342,
HCP5,7.042,6.972,
ADGRB1,6.263,6.33,
PTPRR,4.082,3.737,
CTH,4.324,4.33,
HFE,7.307,7.274,
HFE,6.447,6.242,
LRRC37A3,4.835,4.536,
NELL1,4.927,5.465,
TSNAX-DISC1///DISC1,6.29,6.093,
MATN3,3.645,3.689,
RTEL1,6.728,6.821,
TNXB///TNXA,9.518,8.459,
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10,6.739,9.069,
SRSF10,6.438,6.117,
ZNF35,6.565,6.618,
SLC22A18AS,7.091,7.021,
ZBTB6,3.673,3.788,
PRKCH,7.345,7.077,
CPM,7.503,5.165,
ECM2,7.211,5.794,
GINS1,4.66,5.868,
RAC3,4.993,5.247,
ISL1,4.39,4.141,
AFF2,6.304,6.042,
MAPK12,6.424,6.819,
RGS11,4.834,4.822,
SRSF6,6.718,7.543,
FUT1,6.792,6.766,
HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A,5.601,6.614,
RNASE2,5.723,5.939,
ANKRD7,4.046,3.995,
RAB5A,6.253,5.919,
EPHA4,6.401,6.91,
EGR3,7.877,7.094,
TPM1,8.452,8.127,
TPM1,5.683,5.248,
STAT4,6.991,6.17,
BHMT,6.202,6.108,
CD33,7.329,6.845,
AMPD1,5.303,5.552,
SOX15,5.391,7.878,
LLGL1,8.08,8.349,
LLGL1,6.132,6.305,
KLK8,5.86,6.317,
CXCR5,5.958,6.062,
ELK3,5.828,5.821,
ADRA2C,6.561,6.869,
ARSB,5.261,5.067,
ASGR2,6.943,7.072,
CLPS,5.328,5.328,
MCC,6.623,6.664,
XAF1,5.151,5.031,
ADAMDEC1,4.018,5.084,
ST18,3.653,3.532,
FZD5,5.915,5.91,
RIMS2,6.119,6.505,
PI4KB,8.607,8.326,
PI4KB,6.514,6.804,
LHX2,3.814,4.182,
MOCS3,6.808,6.956,
ZNF135,3.816,3.839,
SLC26A3,3.679,3.765,
MAGI1,5.261,5.159,
RHAG,3.678,3.597,
RHAG,6.95,7.03,
SCML2,7.412,7.305,
IL3RA,7.273,7.212,
CHP2,5.996,6.045,
CD27,6.848,7.403,
CELA3B,6.244,6.122,
AGAP2,6.389,6.612,
CYP4F11,4.232,4.684,
RLBP1,6.353,6.518,
ABCC2,5.511,5.54,
GJB5,5.86,7.339,
PTX3,4.114,3.894,
CNBP,10.097,10.604,
GDF10,6.405,5.131,
APOBEC2,6.633,6.782,
SYT5,5.088,5.289,
SYT5,4.605,4.959,
MIR548F5///MAB21L1,4.271,4.138,
CLCA2,4.596,7.464,
CLCA2,5.233,8.173,
CLCA2,5.312,8.403,
ARHGAP6,5.444,4.184,
ZC3H7B,5.577,5.534,
ZC3H7B,5.138,4.859,
ADRB2,8.785,7.815,
ADORA3,7.114,6.572,
IL13RA2,5.205,4.778,
GABPB1,5.349,5.46,
PPP6C,8.306,8.479,
ZNF222,6.265,6.034,
BMP6,7.298,6.914,
ARG1,4.743,4.93,
PLA2G5,6.903,6.906,
TPPP,6.285,6.548,
ZNF747,7.919,8.206,
SLAMF1,5.341,5.72,
ZNF134,6.458,6.908,
LOC101929134///HERC3,5.7,5.539,
CRKL,7.338,7.219,
CRYBB1,6.273,6.47,
MPP3,7.196,7.256,
PTGIR,7.633,7.373,
ZNF623,3.706,3.693,
UNC5C,4.697,4.496,
GPR17,4.742,4.459,
ENTPD3,6.869,7.541,
CDSN,6.713,7.135,
CDSN,5.295,5.649,
HOXC4,6.524,6.819,
GH2,5.664,5.537,
RUNDC3A,5.449,5.479,
NME5,7.04,6.315,
CEACAM7,3.918,4.029,
CEACAM7,4.951,5.384,
ANXA11,10.128,9.925,
MEOX2,5.32,3.711,
MEOX2,3.575,3.521,
RCVRN,5.812,5.904,
GRB14,4.251,4.001,
MPHOSPH9,4.011,3.871,
CD180,6.262,6.625,
CLC,6.021,6.226,
CA4,6.978,6.133,
CA4,7.527,5.892,
CETP,6.151,6.265,
SELE,5.027,4.2,
CPA2,5.6,5.404,
WNT10B,7.79,7.855,
PLA2G7,7.185,5.949,
OPCML,5.942,6.233,
SRPK3,6.209,6.277,
EDA,7.731,7.948,
MAGEB2,4.86,4.52,
VAV1,7.356,7.151,
RASA3,5.978,5.607,
RASA3,4.461,4.612,
TNFRSF10C,5.521,4.91,
